WHLR,"Wheeler Real Estate Investment Trust, Inc. engages in acquiring, financing, developing, leasing, owning, and managing real estate properties in the mid-Atlantic, southeast, and southwest United States."
WHR,"Whirlpool Corporation manufactures and markets home appliances and related products worldwide. The companys principal products include laundry appliances, refrigerators and freezers, cooking appliances, dishwashers, mixers, and other portable household appliances."
WIBC,"Wilshire Bancorp, Inc. operates as the holding company for Wilshire Bank that offers a range of financial products and services."
WIFI,"Boingo Wireless, Inc., together with its subsidiaries, provides high-speed, high-bandwidth wireless Internet service to smartphones, tablet computers, laptops, and other wireless-enabled devices."
WINA,"Winmark Corporation operates as a franchisor of five retail store concepts that buy, sell, trade, and consign merchandise. It operates in two segments, franchising and leasing."
WIRE,"Encore Wire Corporation manufactures and supplies electrical building wires and cables for use in interior electrical wiring in commercial and industrial buildings, homes, apartments, and manufactured housings. The companys products include NM-B Cable, a non-metallic sheathed cable primarily used as interior wiring in homes, apartments, and manufactured housing; UF-B Cable, an underground feeder cable that is used to conduct power underground to outside lighting and other applications remote from buildings; SE Style Cable that is utilized as an external service drop to the meter base to the distribution equipment; and THHN/THWN-2 Cable, which is primarily used as feeder, circuit, and branch wiring in commercial and industrial buildings."
WLB,Westmoreland Coal Company operates as an energy company in the United States. The company is engaged in the production and sale of sub-bituminous coal and lignite to plants that generate electricity.
WLBPZ,Westmoreland Coal Company operates as an energy company in the United States. The company is engaged in the production and sale of sub-bituminous coal and lignite to plants that generate electricity.
WLDN,"Willdan Group, Inc., together with its subsidiaries, provides professional technical and consulting services to public agencies at various levels of government, public and private utilities, and commercial and industrial firms in the Unites States."
WLH,"William Lyon Homes, together with its subsidiaries, designs, constructs, and sells single family detached and attached homes in California, Arizona, Nevada, and Colorado. The company sells its homes to the entry-level and first time move-up home buyer markets under the Village Homes brand through in-house commissioned sales personnel and outside brokers."
